X,Y,FID,Brf_Status,FID_,Field1,Stop_ID,Stop_Name,Longitude,Latitude,Municip,PATI_Prgrm,Brf_Stat_1,Routes,Bus_Ctgry,Trash17,BikeRks17,Trees17,Hydrants17,UtPoles17,LtPoles17,NewsBxs17,MailBxs17,Planters17,BlkdPath17,SeatNum17,SeatType17,SeatCond17,Stop_ID_1,Program,PATI_Prior
-7908762.90940935,5186343.10657819,4997,Compliant,2786,2785,4186,N Main St @ West St,-71.045626,42.169097,Randolph, ,Compliant,240,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4186,Unprogrammed,Medium
-7906218.25716931,5197491.40783227,5625,Other,3022,2221,3339,165 Copeland St,-71.022767,42.243279,Quincy, , ,215,Local Bus,0,0,0,1,1,0,0,0,0,No,0, , ,3339,Unprogrammed,Medium
-7896663.9279135,5193633.21123203,96,In progress,2439,2438,3675,Middle St @ Broad St,-70.936939,42.217616,Weymouth,PATI Future,In progress,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3675,PATI Phase 2,High
-7918076.89988454,5223581.84013534,6608,Other,777,1576,2414,Boston Ave @ Mystic Valley Pkwy,-71.129295,42.416547,Somerville, , ,"80, 94",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2414,Unprogrammed,Medium
-7916690.41562671,5221209.96943501,6907,Other,2088,3286,5021,College Ave @ Broadway - Powder House Sq,-71.11684,42.400815,Somerville, , ,"94, 96",Local Bus,0,1,0,0,0,0,0,0,0,No,0, , ,5021,Unprogrammed,Medium
-7911535.21000807,5228520.47250821,4802,Other,6625,6009,19573,Pleasant St opp Frances St,-71.07053,42.449291,Melrose, , ,132,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,19573,Unprogrammed,Medium
-7924076.01856288,5224742.51259079,1021,Other,5586,5975,17922,Massachusetts Ave @ Park Ave,-71.183186,42.424244,Arlington, , ,"77, 627",Key Bus,1,0,2,0,0,1,0,0,0,No,0, , ,17922,Unprogrammed,Medium
-7911513.83666583,5226637.26177535,4435,Other,5941,5540,9328,Oak Grove Busway,-71.070338,42.436807,Malden, , ,"131, 137",Local Bus,1,3,0,0,0,0,7,0,0,No,0, , ,9328,Unprogrammed,Medium
-7908027.08757521,5212706.45824394,512,Other,942,141,210,Summer St @ Drydock Ave,-71.039016,42.344381,Boston, , ,"4, 7",Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,210,Unprogrammed,Medium
-7922378.28500879,5203076.94344637,2595,Other,5057,5050,8392,Baker St @ Cutter Rd,-71.167935,42.280413,Boston, , ,52,Local Bus,0,0,0,1,0,0,0,0,0,Yes,0, , ,8392,Unprogrammed,Medium
-7923158.85727823,5218185.5362245,1091,Other,564,1363,2127,Trapelo Rd opp Williston Rd - Cushing Square,-71.174947,42.380749,Belmont, , ,73,Key Bus,0,0,0,0,0,0,0,1,0,No,0, , ,2127,Unprogrammed,Low
-7911532.09306233,5213709.2925441,504,Other,933,132,177,Saint James Ave @ Arlington St,-71.070502,42.351039,Boston, , ,"39, 57, 501, 504",Key Bus,0,0,1,0,0,0,0,0,0,No,0, , ,177,Unprogrammed,Medium
-7915771.5845497,5215639.19645459,3693,Other,1472,671,1058,River St @ Pleasant St,-71.108586,42.36385,Cambridge, , ,"64, 70",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1058,Unprogrammed,Low
-7908955.38080894,5223507.50284123,3313,Other,2401,3599,5519,Broadway @ Coburn Terr,-71.047355,42.416054,Everett, , ,109,Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,5519,Unprogrammed,Medium
-7914744.43960815,5201570.80821456,2828,Other,6725,6109,26459,Cummins Hwy @ Brockton St,-71.099359,42.270402,Boston, , ,"24, 30",Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,26459,Unprogrammed,Low
-7896715.02355978,5230379.01006046,4425,Other,4603,4187,6603,Nahant St @ W Baltimore St,-70.937398,42.461609,Lynn, , ,439,Commuter Bus,0,0,1,0,0,1,0,0,0,No,0, , ,6603,Unprogrammed,Medium
-7908262.41697875,5182525.01754763,5062,Compliant,3629,2828,4239,S Main St @ Woodlawn Rd,-71.04113,42.143671,Randolph, ,Compliant,"238, 240",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4239,Unprogrammed,Medium
-7913291.60893381,5218259.68100457,6887,Other,1845,1844,2776,Washington St @ New Washington St,-71.086308,42.381241,Somerville, , ,"86, 91",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,2776,Unprogrammed,Medium
-7910963.25046438,5223625.11586779,5534,Other,2297,3495,5395,Main St @ Converse Ave,-71.065392,42.416834,Malden, , ,"97, 99, 105, 106",Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,5395,Unprogrammed,Medium
-7909287.44684997,5213260.88084073,2699,Other,5230,5619,11219,A St @ Necco St,-71.050338,42.348062,Boston, , ,11,Local Bus,0,0,1,1,0,1,0,0,0,No,0, , ,11219,Unprogrammed,Medium
-7909826.01054643,5203785.93738639,1380,In progress,5612,5211,8686,Adams St @ Westmoreland St,-71.055176,42.285125,Boston,PATI Future,In progress,202,Local Bus,0,0,0,0,0,0,0,1,0,No,0, , ,8686,PATI Phase 2,High
-7914504.434786,5211807.49206173,2116,Compliant,403,1202,1800,Louis Prang St @ Evans Way,-71.097203,42.338412,Boston, ,Compliant,"9, 19",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1800,Unprogrammed,Compliant
-7909738.84738514,5203446.48036103,2307,Other,2818,2017,3078,Gallivan Blvd @ Ross Rd,-71.054393,42.282869,Boston, , ,201,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3078,Unprogrammed,Medium
-7890694.08626124,5234243.91092238,4530,Other,3999,3198,4853,Humphrey St @ Palmer Rd,-70.883311,42.487217,Marblehead, , ,"441, 442",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4853,Unprogrammed,Medium
-7924527.30777855,5233452.02679626,3647,Other,5542,5931,16881,26 Cambridge St @ Cafe Escadrille,-71.18724,42.481971,Burlington, , ,"350, 354",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,16881,Unprogrammed,Medium
-7935904.15973762,5229758.2498454,3533,Other,6587,6769,86178,Hanscom Field Dr @ Old Bedford Rd,-71.28944,42.457495,Lincoln, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,86178,Unprogrammed,Medium
-7901471.70540138,5198108.85286766,5842,Other,3140,2338,3527,Washington St @ Broadway,-70.980128,42.247385,Quincy, , ,"220, 222",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3527,Unprogrammed,Medium
-7909332.64256323,5204969.76850098,2610,Other,5620,5219,8807,Neponset Ave @ Popes Hill St,-71.050744,42.292992,Boston, , ,"202, 210",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8807,Unprogrammed,Medium
-7912016.1102083,5225879.94998436,5389,Other,2115,3313,5068,Summer St @ Clifton St,-71.07485,42.431786,Malden, , ,"99, 132",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5068,Unprogrammed,Medium
-7915530.68917162,5206044.93023587,2719,Other,5257,5646,11521,Morton St @ Arborway,-71.106422,42.300136,Boston, , ,"21, 31",Local Bus,0,0,0,0,1,1,0,0,0,No,0, , ,11521,Unprogrammed,Medium
-7908979.9824164,5211217.61540826,430,Other,816,15,19,Dorchester St @ Old Harbor St,-71.047576,42.334495,Boston, , ,10,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,19,Unprogrammed,Medium
-7895095.7702467,5231535.38656653,6979,Other,2024,3222,4885,New Ocean St opp Rock Ave,-70.922852,42.469272,Swampscott, , ,441,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4885,Unprogrammed,Medium
-7895739.53086196,5232329.52481648,4422,Other,3580,3977,6146,Essex St @ Eastern Ave,-70.928635,42.474534,Lynn, , ,455,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6146,Unprogrammed,Medium
-7916816.87456824,5198875.82789492,1372,In progress,4509,4093,6392,Beacon St @ Fairmount Ave,-71.117976,42.252485,Boston,PATI Future,In progress,24,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6392,Unprogrammed,High
-7934700.12812521,5234363.01628131,1058,Other,5081,5074,8464,South Rd @ Hartford St,-71.278624,42.488006,Bedford, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8464,Unprogrammed,Medium
-7912715.08529099,5211889.26749737,1903,Other,4,803,1252,Tremont St @ Northampton St,-71.081129,42.338955,Boston, , ,43,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,1252,Unprogrammed,Medium
-7919895.30376665,5214596.68915339,2690,Compliant,5217,5610,11070,Guest St @ Life St,-71.14563,42.35693,Boston, ,Compliant,64,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,11070,Unprogrammed,Compliant
-7913345.04228938,5212263.96765868,2860,Other,6795,6179,31391,Huntington Ave @ Gainsborough St,-71.086788,42.341443,Boston, , ,"9, 39",Key Bus,1,0,0,1,0,0,0,0,0,No,0, , ,31391,Unprogrammed,Low
-7905250.89079432,5179309.97849568,3425,Other,2646,2645,3990,S Franklin St opp Hamilton Way,-71.014077,42.122253,Holbrook, , ,230,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3990,Unprogrammed,Medium
-7925100.93711461,5224916.99522723,3485,Other,4873,4867,7918,Massachusetts Ave @ Hibbert St - Arlington Line,-71.192393,42.425401,Lexington, , ,627,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7918,Unprogrammed,Medium
-7931056.52987205,5213868.9605554,4317,Other,6472,6655,78204,Lexington St @ Orris St,-71.245893,42.352099,Newton, , ,"505, 558",Commuter Bus,0,0,1,1,0,0,0,0,0,No,0, , ,78204,Unprogrammed,Medium
-7928720.26771877,5186980.70543389,4355,Other,6748,6132,26636,Walpole St opp Garden Pkwy,-71.224906,42.173342,Norwood, , ,34E,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,26636,Unprogrammed,Medium
-7904634.96005176,5184027.53318638,3409,Other,2627,2626,3967,S Franklin St opp Norfolk Rd,-71.008544,42.153678,Holbrook, , ,230,Local Bus,0,0,1,0,0,1,0,0,0,No,0, , ,3967,Unprogrammed,Medium
-7924549.12639874,5215714.37591366,6591,Other,4929,4923,8177,Watertown St @ Aldrich Rd,-71.187436,42.364349,Watertown, , ,59,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,8177,Unprogrammed,Medium
-7907315.53339006,5225765.92860856,5657,Other,2368,3566,5476,1332 Eastern Ave opp Prentiss St,-71.032624,42.43103,Malden, , ,109,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5476,Unprogrammed,Medium
-7907400.13620306,5187472.93999187,4910,Compliant,2710,2709,4069,455 North St opp Dyer Ave,-71.033384,42.176619,Randolph, ,Compliant,238,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4069,Unprogrammed,Medium
-7908145.64283291,5220673.4712118,3986,Other,3329,3727,5684,Everett Ave @ Maple St,-71.040081,42.397256,Chelsea, , ,112,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5684,Unprogrammed,Medium
-7907372.75160833,5223451.71255813,3318,Other,3222,3620,5547,Elm St opp Haskell Ave,-71.033138,42.415684,Everett, , ,"110, 111",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5547,Unprogrammed,Medium
-7918899.77356048,5214056.95049573,1729,Other,1400,599,926,Brighton Ave @ Cambridge St,-71.136687,42.353347,Boston, , ,"51, 57, 66",Key Bus,1,0,0,0,1,1,0,2,0,No,0,Metal Bench,Good,926,Unprogrammed,Medium
-7912761.17156017,5201701.08675652,764,Other,1217,416,586,River St @ Meadowbank Ave,-71.081543,42.271268,Boston, , ,"15, 24",Key Bus,0,0,0,0,0,1,0,0,0,No,0, , ,586,Unprogrammed,Medium
-7910171.76888483,5230322.27384075,4740,Other,5755,5354,9078,Porter St @ Bellevue Ave,-71.058282,42.461233,Melrose, , ,131,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,9078,Unprogrammed,Medium
-7905246.88329265,5201072.426572,5292,Other,2902,2101,3201,Elm Ave @ Briggs St,-71.014041,42.267089,Quincy, , ,217,Commuter Bus,0,0,0,0,0,1,0,2,0,No,0, , ,3201,Unprogrammed,Medium
-7921178.59485651,5204756.07507129,2155,Other,450,1249,1885,Weld St @ Maple St,-71.157158,42.291572,Boston, , ,51,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1885,Unprogrammed,Medium
-7907793.53928353,5226646.76438003,5725,Other,4262,4659,7542,Broadway @ Ridge Hill Ave,-71.036918,42.43687,Malden, , ,"411, 430",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7542,Unprogrammed,Medium
-7917372.91542476,5220624.33015907,6644,Other,1701,1700,2581,Holland St @ Dover St,-71.122971,42.39693,Somerville, , ,"87, 88",Local Bus,1,0,0,1,0,1,0,0,0,No,0, , ,2581,Unprogrammed,Low
-7895059.4800927,5225099.32322046,4089,Other,4631,4215,6640,Nahant Rd opp Tallwood Rd,-70.922526,42.42661,Nahant, , ,439,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6640,Unprogrammed,Medium
-7907650.04845989,5211392.75238212,1216,Other,831,30,41,E Broadway @ L St,-71.035629,42.335658,Boston, , ,"9, 10",Local Bus,0,0,1,0,0,2,0,1,0,No,0, , ,41,Unprogrammed,Low
-7897026.38417553,5197648.0961186,6699,Other,3156,2354,3544,Bridge St @ Green St,-70.940195,42.244321,Weymouth, , ,220,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3544,Unprogrammed,Medium
-7913649.50109671,5213690.46394667,458,Other,866,65,77,Massachusetts Ave @ Marlborough St,-71.089523,42.350914,Boston, , ,1,Key Bus,1,1,2,1,0,0,0,0,0,No,0, , ,77,Unprogrammed,Low
-7905570.2664134,5223600.53764005,62,Other,3430,3828,5832,Cooledge St @ Adams St,-71.016946,42.416671,Revere, , ,119,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,5832,PATI Phase 2,Medium
-7930039.62632365,5216844.85168207,6385,Other,6445,6628,76597,Moody St @ Pine St,-71.236758,42.371852,Waltham, , ,"505, 553, 554, 556, 558",Local Bus,0,0,1,0,0,1,1,0,0,No,0, , ,76597,Unprogrammed,Low
-7916996.98950435,5218753.09013122,3821,Other,682,1481,2304,Massachusetts Ave @ Linnaean St,-71.119594,42.384515,Cambridge, , ,"77, 96",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2304,Unprogrammed,Medium
-7918500.13658853,5226987.95946806,6049,Other,5780,5379,9104,Main St @ Highland Ave,-71.133097,42.439132,Winchester, , ,134,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,9104,Unprogrammed,Medium
-7894226.36502361,5206536.64968845,3465,Other,6200,6997,111907,Main St from Spring St to Pemberton Pnt (FLAG),-70.915042,42.303403,Hull, , ,714,Local Bus,0,0,0,0,0,0,0,0,0,No,0, , ,111907,Unprogrammed,Medium
-7925082.9033571,5212277.67280899,4281,Other,5134,5127,8523,Centre St @ Cotton St,-71.192231,42.341534,Newton, , ,52,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,8523,Unprogrammed,Medium
-7904226.75147902,5191717.85039472,3017,Other,2558,2557,3869,Washington St @ Taylor St,-71.004877,42.204872,Braintree, , ,230,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,3869,Unprogrammed,Medium
-7911435.35642483,5236546.88083233,6231,Other,5911,5510,9251,Main St @ Water St,-71.069633,42.502471,Wakefield, , ,137,Local Bus,3,0,1,0,0,0,0,0,2,No,0, , ,9251,Unprogrammed,Medium
-7919831.07242046,5209976.238585,1407,Other,225,1024,1544,Opp 763 Boylston St,-71.145053,42.326251,Brookline, , ,60,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,1544,PATI Phase 2,Low
-7914511.78187239,5224921.21783742,4642,Other,5023,5017,8313,Fellsway W @ Fern Rd,-71.097269,42.425429,Medford, , ,100,Local Bus,0,0,0,0,0,0,0,0,1,No,0, , ,8313,Unprogrammed,Medium
-7905669.4520797,5201327.85705449,5079,Other,2803,2002,3052,Hancock St @ Willet St,-71.017837,42.268787,Quincy, , ,210,Local Bus,0,0,1,0,0,0,0,0,0,No,0, , ,3052,Unprogrammed,Medium
-7905083.46628017,5222507.54963407,5533,Other,3425,3823,5827,Winthrop Ave @ Broadway,-71.012573,42.409422,Revere, , ,119,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5827,Unprogrammed,Medium
-7916687.63263944,5198633.69770767,2499,Other,4517,4101,6401,Highland St @ Fairmount Ave,-71.116815,42.250875,Boston, , ,24,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6401,Unprogrammed,Medium
-7925447.14073098,5215310.46282788,6587,Other,4925,4919,8173,Watertown St @ Washburn St,-71.195503,42.361668,Watertown, , ,59,Local Bus,0,0,2,0,0,0,0,0,0,No,0, , ,8173,Unprogrammed,Medium
-7929885.44882891,5217265.25496434,1321,Compliant,6010,6809,88333,Carter St opp Commuter Rail Station,-71.235373,42.374642,Waltham,PATI Complete,Compliant,"70, 505, 553, 554, 556, 558",Local Bus,2,0,0,0,0,3,0,0,0,No,0,Wood Bench,Worn,88333,PATI Phase 1,Compliant
-7900294.83574471,5199453.20549972,20,In progress,3003,2202,3315,Palmer St @ Roach St,-70.969556,42.256324,Quincy,PATI Future,In progress,"216, 214216",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3315,PATI Phase 2,High
-7901293.92817458,5200146.13510529,5496,Other,2974,2173,3280,Sea St @ Gannett Rd,-70.978531,42.260931,Quincy, , ,216,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3280,Unprogrammed,Medium
-7910199.48743804,5221670.06464127,3327,Other,3233,3631,5560,Broadway @ Gladstone St,-71.058531,42.403867,Everett, , ,"97, 104, 109, 110, 112",Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,5560,Unprogrammed,Medium
-7900102.03038665,5227170.62909765,1303,Compliant,3893,3092,4709,Point of Pines,-70.967824,42.440343,Revere,PATI Complete,Compliant,"439, 441, 442, 441442",Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,4709,PATI Phase 1,Compliant
-7922031.30215599,5215610.42050703,6554,Other,154,953,1447,Arsenal St opp Talcott Ave,-71.164818,42.363659,Watertown, , ,70,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,1447,Unprogrammed,Medium
-7910475.00317775,5205588.15219517,593,Other,1029,228,343,Dorchester Ave @ Gibson St,-71.061006,42.297101,Boston, , ,"15, 18, 215",Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,343,Unprogrammed,Medium
-7887837.73944698,5236327.64120068,4510,Other,3957,3156,4800,Pleasant St opp Anderson St,-70.857652,42.501019,Marblehead, , ,"441, 442",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4800,Unprogrammed,Medium
-7897946.55108642,5197448.70245252,6793,Other,2470,2469,3708,Sea St @ Bridge St,-70.948461,42.242995,Weymouth, , ,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3708,Unprogrammed,Medium
-7911444.59594257,5212838.09490018,2878,Other,6856,6240,36539,E Berkeley @ Tremont St,-71.069716,42.345255,Boston, , ,9,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,36539,Unprogrammed,Low
-7908828.25395045,5222367.33545669,1421,In progress,3229,3627,5556,Ferry St @ Arlington St,-71.046213,42.408492,Everett,PATI Future,In progress,110,Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,5556,PATI Phase 2,High
-7901032.4386907,5229891.93467139,5242,Other,4146,4543,7377,Summer St opp Margin St,-70.976182,42.458381,Lynn, , ,426,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7377,Unprogrammed,Medium
-7915383.4134853,5217642.72973767,6613,Other,798,1597,2436,Beacon St @ Smith Ave,-71.105099,42.377147,Somerville, , ,83,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2436,Unprogrammed,Low
-7908875.00813659,5221552.62667991,3341,Other,3304,3702,5642,221 Chelsea St,-71.046633,42.403088,Everett, , ,112,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5642,Unprogrammed,Medium
-7926313.42900833,5218262.39362949,6285,Other,4287,4684,7579,Beaver St @ Warren St,-71.203285,42.381259,Waltham, , ,554,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7579,Unprogrammed,Medium
-7921606.06170115,5219434.16961722,1109,Other,617,1416,2190,Bright Rd @ Glenn Rd,-71.160998,42.389034,Belmont, , ,75,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,2190,Unprogrammed,Medium
-7890757.98364896,5242628.28032427,1176,Other,4802,4386,7135,46 Cabot St,-70.883885,42.542734,Beverly, , ,451,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7135,Unprogrammed,Medium
-7906625.12990816,5225855.51671663,5648,Other,2365,3563,5473,Eastern Ave @ Lynn St,-71.026422,42.431624,Malden, , ,109,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5473,Unprogrammed,Medium
-7898612.57559984,5231904.52728526,5042,Other,4057,4456,7247,Western Ave @ Bellair St,-70.954444,42.471718,Lynn, , ,"424, 450",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,7247,Unprogrammed,Medium
-7919652.07067926,5197104.51012471,2579,Other,5036,5030,8328,1 W Milton St opp Ernest Ave,-71.143445,42.240706,Boston, , ,33,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,8328,Unprogrammed,Medium
-7918442.25045332,5222061.13301235,6914,Other,5306,5695,12636,Broadway opp Clarendon Hill Busway,-71.132577,42.406461,Somerville, , ,87,Local Bus,1,1,3,0,0,0,0,0,0,No,0, , ,12636,Unprogrammed,Medium
-7895327.53742653,5193013.80281899,6807,Other,5358,5747,13685,Pleasant St opp Shawmut St,-70.924934,42.213495,Weymouth, , ,222,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,13685,Unprogrammed,Medium
-7902225.33835404,5231658.23064984,5333,Other,6997,6381,46734,O'Callaghan Way @ Osborne St,-70.986898,42.470086,Lynn, , ,429,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,46734,Unprogrammed,Medium
-7916421.57905644,5218955.04264355,6610,Other,795,1594,2432,Somerville Ave opp Elm St,-71.114425,42.385855,Somerville, , ,83,Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,2432,Unprogrammed,Medium
-7910508.39902499,5215870.61249101,469,Other,889,88,113,Portland St @ Causeway St,-71.061306,42.365386,Boston, , ,4,Commuter Bus,2,0,2,0,0,2,0,0,0,No,0, , ,113,Unprogrammed,Low
-7898443.70393231,5233979.58994705,248,In progress,4741,4325,6858,Euclid Ave opp Lakeview Ave,-70.952927,42.485466,Lynn,PATI Future,In progress,435,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6858,PATI Phase 2,Medium
-7910572.74169067,5230244.41298747,4739,Other,5754,5353,9077,Porter St @ Rowe St,-71.061884,42.460717,Melrose, , ,131,Commuter Bus,0,0,1,0,0,0,0,0,0,No,0, , ,9077,Unprogrammed,Medium
-7920616.87670597,5206418.94776004,3185,Other,459,1258,1895,Grove St @ South St,-71.152112,42.302621,Brookline, , ,51,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,1895,Unprogrammed,Medium
-7905729.23064625,5202557.56981926,5360,Other,2924,2123,3225,Billings Rd @ Calumet St,-71.018374,42.276961,Quincy, , ,217,Commuter Bus,0,0,0,0,0,0,0,0,0, ,0, , ,3225,Unprogrammed,Medium
-7927215.45084222,5186264.70515026,4370,Other,6871,6255,37618,Washington St @ Rockhill St,-71.211388,42.168575,Norwood, , ,34E,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,37618,Unprogrammed,Medium
-7919910.55453688,5217401.02359804,3753,Other,528,1327,2077,Aberdeen Ave @ Mt Auburn St,-71.145767,42.375543,Cambridge, , ,"71, 75",Key Bus,1,0,1,1,0,0,0,0,0,No,0, , ,2077,Unprogrammed,Medium
-7922480.03102337,5198800.48113078,3257,Other,6069,6868,99832,245 Washington St,-71.168849,42.251984,Dedham, , ,"34E, 34",Local Bus,0,0,0,1,0,0,0,0,0,No,0, , ,99832,Unprogrammed,Medium
-7908433.06975813,5199616.39361056,4032,Other,3691,2890,4331,Edge Hill Rd opp Grafton Ave,-71.042663,42.257409,Milton, , ,245,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,4331,Unprogrammed,Medium
-7910459.52976853,5215925.15277137,470,Other,890,89,114,Causeway St @ North Station,-71.060867,42.365748,Boston, , ,4,Commuter Bus,0,0,0,0,0,0,0,0,0,No,0, , ,114,Unprogrammed,Low
-7917435.03170062,5199701.97448868,2523,Other,4545,4129,6466,Hyde Park Ave @ Clay Street,-71.123529,42.257978,Boston, , ,"32, 33, 39",Key Bus,1,0,0,0,0,0,0,0,0,No,0,Wood Bench,Good,6466,Unprogrammed,Medium
-7910238.00398185,5217719.58273399,2252,Other,1906,1905,2851,Bunker Hill St @ Ferrin St,-71.058877,42.377657,Boston, , ,"93, 8993",Local Bus,1,0,0,0,0,1,0,0,0,No,0, , ,2851,Unprogrammed,Low
-7910780.90913845,5220828.73449765,3300,Other,2383,3581,5498,Broadway opp Beacham St,-71.063754,42.398286,Everett, , ,"104, 105, 109",Local Bus,0,0,0,0,0,1,0,0,0,No,0, , ,5498,Unprogrammed,Medium
-7891166.86013864,5248124.4412721,1200,Other,4023,4422,7193,Dodge St opp Raymond Ave,-70.887558,42.5791,Beverly, , ,451,Commuter Bus,0,0,0,0,0,0,0,0,0,No,0, , ,7193,Unprogrammed,Medium
-7929881.10736876,5205098.58883966,4120,Other,6554,6736,82140,Highland Ave @ Avery Sq,-71.235334,42.293848,Needham, , ,59,Local Bus,0,0,0,0,1,0,0,0,0,No,0, , ,82140,Unprogrammed,Medium
-7907563.66453503,5217883.98996503,2465,Other,3485,3883,5900,Lexington St @ Brooks St,-71.034853,42.378748,Boston, , ,121,Commuter Bus,0,0,0,0,0,0,0,0,0,No,0, , ,5900,Unprogrammed,Medium
-7912873.82688486,5207164.01659898,684,Other,1126,325,470,Washington St @ Blue Hill Ave,-71.082555,42.307571,Boston, , ,23,Key Bus,0,0,0,0,0,0,0,0,0, ,0, , ,470,Unprogrammed,Low
-7901033.32924663,5231093.97598614,229,In progress,4658,4242,6692,Myrtle St @ Woodbine St,-70.97619,42.466347,Lynn,PATI Future,In progress,429,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,6692,Unprogrammed,Medium
-7911225.07390672,5210237.17923214,474,Other,897,96,128,1010 Massachusetts Ave opp Magazine St,-71.067744,42.327984,Boston, , ,"8, 10, 708",Local Bus,1,0,0,0,0,0,0,0,0,No,0, , ,128,Unprogrammed,Medium
-7910920.05850195,5224740.85373934,1452,In progress,2278,3476,5375,Eastern Ave @ Ferry St,-71.065004,42.424233,Malden,PATI Future,In progress,105,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,5375,Unprogrammed,High
-7887206.00133673,5237118.70953238,4535,Other,5431,5820,14836,Elm St @ Mugford St,-70.851977,42.506258,Marblehead, , ,"441, 442",Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,14836,Unprogrammed,Medium
-7914842.84603801,5232971.88692434,6929,Other,5494,5883,15986,Main St opp Maple St,-71.100243,42.47879,Stoneham, , ,132,Local Bus,0,0,0,0,0,0,0,0,0, ,0, , ,15986,Unprogrammed,Medium
